Data;Temperatura (øC);Volume (L);Ve¡culo
01/09/2010;23;22487;DBL6282
01/09/2010;23;22502;EJV5922
01/09/2010;23;22387;EQU0231
01/09/2010;24;21813;EJV4555
01/09/2010;24;21578;EFO4823
01/09/2010;24;21363;DBL5418
01/09/2010;25;20556;EJV5338
01/09/2010;26;19591;DPE6350
01/09/2010;26;19501;CVP6990
01/09/2010;26;19501;EJV4558
01/09/2010;26;19501;DBL5955
02/09/2010;21;17511;DBL6349
02/09/2010;21;17511;EQU0500
02/09/2010;21;17191;EQU0230
02/09/2010;21;17191;DPE6700
02/09/2010;22;17191;EJV4433
02/09/2010;22;17191;DPE6599
02/09/2010;22;17191;DPE6600
02/09/2010;22;17191;DBL6040
02/09/2010;22;16979;DBL6349
02/09/2010;23;16736;EJV4567
02/09/2010;23;16553;EQU0231
02/09/2010;23;15866;EJV4555
02/09/2010;23;15485;DBL6040
02/09/2010;24;15485;EJV5922
02/09/2010;24;15485;EFO4823
02/09/2010;24;15485;DKR3745
02/09/2010;24;15362;DBL6258
02/09/2010;24;14997;DBL5966
02/09/2010;24;14997;EJV4433
02/09/2010;25;15012;EJV4567
02/09/2010;25;15012;DBL6290
02/09/2010;25;15012;DBL6290
03/09/2010;21;12940;CVP6990
03/09/2010;22;12703;DPE6606
03/09/2010;22;12703;EJV5600
03/09/2010;22;12703;EJV5070
03/09/2010;22;12462;DPE6606
03/09/2010;23;12462;DBL5966
03/09/2010;23;12266;EJV4555
03/09/2010;23;12266;DPE6609
03/09/2010;23;12266;DBL6081
03/09/2010;24;12124;COA0541
03/09/2010;24;11712;EJV5600
03/09/2010;24;11712;EQU0500
03/09/2010;24;11712;EZX9600
03/09/2010;24;11712;DBL6290
06/09/2010;16;12924;DPE6600
06/09/2010;16;12924;DBL5966
06/09/2010;16;12924;DBL5504
06/09/2010;16;12628;EFO4823
06/09/2010;16;12311;EJV4567
06/09/2010;17;11816;EJV4400
06/09/2010;17;11816;EFO4823
06/09/2010;17;11816;DBL6040
06/09/2010;17;11816;DBL5955
06/09/2010;17;11771;DBL5966
06/09/2010;17;11727;EFO4823
06/09/2010;17;11727;DPE6700
06/09/2010;18;11727;DBL6280
06/09/2010;18;11204;EJV5600
06/09/2010;18;11204;EJV5933
06/09/2010;18;12924;DKR3745
06/09/2010;18;25036;EJV5070
06/09/2010;18;25077;EZX9600
06/09/2010;18;25077;COA0541
06/09/2010;19;24983;EJV4567
06/09/2010;19;24983;DBL6248
06/09/2010;19;24890;DBL6248
06/09/2010;19;24890;DBL6258
07/09/2010;17;22072;DBL6258
07/09/2010;18;21594;DBL6248
07/09/2010;18;21334;DBL6258
07/09/2010;18;20866;DBL6290
07/09/2010;18;20834;DBL6290
07/09/2010;18;20834;EZX9600
07/09/2010;18;20186;EJV5911
07/09/2010;18;20186;EQU0231
07/09/2010;18;20186;DBL6258
07/09/2010;18;20186;DBL5938
07/09/2010;18;20186;DPE6700
07/09/2010;18;20186;EJV5911
08/09/2010;16;20156;DPE6609
08/09/2010;17;19859;EJV4555
08/09/2010;17;19621;EJV5911
08/09/2010;17;19621;DBL5938
08/09/2010;17;19621;DKR3745
08/09/2010;17;19337;EQU0844
08/09/2010;17;19337;EJV5338
08/09/2010;17;18646;DBL5955
08/09/2010;18;18630;DBL6081
08/09/2010;18;18630;DBL6280
08/09/2010;18;18630;DBL5418
08/09/2010;18;18087;EJV4998
08/09/2010;18;17921;DBL5928
08/09/2010;18;17921;DBL5966
08/09/2010;18;17268;DPE6600
08/09/2010;18;17268;EJV5600
08/09/2010;18;17268;EJV4400
08/09/2010;18;17207;DBL5938
08/09/2010;18;17116;DBL6048
08/09/2010;18;16931;EJV5338
08/09/2010;19;16659;EJV5922
08/09/2010;19;16431;EQU0220
08/09/2010;19;16431;DBL6248
08/09/2010;19;16431;EJV4567
09/09/2010;16;15577;EJV4558
09/09/2010;16;15089;DPE6350
09/09/2010;16;15089;COA0541
09/09/2010;17;15089;EQU0500
09/09/2010;17;14905;DBL5955
09/09/2010;17;13962;DBL5504
09/09/2010;17;13962;EJV4998
09/09/2010;17;14326;DKR3745
09/09/2010;20;29084;DBL5418
09/09/2010;20;28534;EJV4567
09/09/2010;20;28534;DBL6282
09/09/2010;20;28124;DBL6282
09/09/2010;20;28058;EJV4433
09/09/2010;20;27161;DBL6298
09/09/2010;20;27161;DBL5929
09/09/2010;20;27161;DPE6609
09/09/2010;20;27161;DBL5928
09/09/2010;20;27032;DBL5504
09/09/2010;20;27008;EJV4558
09/09/2010;21;26656;EJV4558
09/09/2010;21;26668;DBL6081
09/09/2010;20;26668;EJV5338
09/09/2010;20;26668;DBL5418
10/09/2010;17;22516;EJV5922
10/09/2010;17;22516;COA0541
10/09/2010;17;22416;DBL6081
10/09/2010;18;22029;DKR3745
10/09/2010;18;22043;DBL5478
10/09/2010;18;22043;DBL5938
10/09/2010;18;22043;DBL6298
10/09/2010;18;22043;EQU0231
10/09/2010;18;22043;EJV5338
10/09/2010;18;21726;DBL5966
10/09/2010;19;21304;EQU0231
10/09/2010;19;21304;DBL5966
10/09/2010;19;20512;DBL6349
10/09/2010;19;20512;DPE6350
10/09/2010;19;20512;DBL6040
10/09/2010;19;19936;DKR3745
10/09/2010;19;19224;DBL6280
10/09/2010;20;18977;DBL6349
10/09/2010;20;18977;DBL6280
10/09/2010;20;18796;DPE6350
10/09/2010;20;18540;DPE6700
10/09/2010;20;18540;DBL6040
10/09/2010;20;18524;DPE6599
13/09/2010;20;16994;EJV5911
13/09/2010;20;16994;EJV5338
13/09/2010;21;16994;COA0541
13/09/2010;21;16553;DBL5418
13/09/2010;21;16522;COA0541
13/09/2010;22;16522;EQU0500
13/09/2010;22;16522;EQU0231
13/09/2010;22;16088;CVP6990
13/09/2010;22;15592;EJV5338
13/09/2010;22;15592;EJV4998
13/09/2010;22;15592;DBL5966
13/09/2010;23;15592;EJV5600
13/09/2010;23;15592;EJV5348
13/09/2010;23;15607;EJV5600
13/09/2010;23;15531;EJV5933
13/09/2010;23;14798;EJV5348
13/09/2010;23;14536;DBL5929
14/09/2010;19;14113;EQU0844
14/09/2010;19;14113;DBL6248
14/09/2010;19;14113;DBL6280
14/09/2010;19;13630;DBL6040
14/09/2010;20;13551;DPE6599
14/09/2010;20;13445;DPE6599
14/09/2010;20;13308;DBL5418
14/09/2010;21;12858;EJV4567
14/09/2010;21;12858;EFO4823
14/09/2010;21;27947;DBL6298
14/09/2010;22;27936;DBL6040
14/09/2010;22;27936;DBL5929
14/09/2010;22;27936;EQU0220
14/09/2010;23;27560;EJV5338
14/09/2010;23;27479;DBL5938
14/09/2010;23;27445;CVP6990
14/09/2010;23;27340;EJV5070
14/09/2010;24;27340;DPE6350
14/09/2010;24;26996;DBL6048
14/09/2010;24;26693;DBL5955
14/09/2010;24;26410;DPE6599
14/09/2010;24;26410;EJV5338
15/09/2010;22;23363;DBL5955
15/09/2010;22;23349;EJV4555
15/09/2010;22;22673;DBL6040
15/09/2010;22;22673;EJV4998
15/09/2010;22;22673;EJV4558
15/09/2010;22;22673;EJV4400
15/09/2010;22;22129;EJV5933
15/09/2010;22;22129;EQU0230
15/09/2010;23;21770;EJV5070
15/09/2010;23;21594;DBL6258
15/09/2010;23;21594;EQU0220
15/09/2010;23;21594;DPE6700
15/09/2010;23;21594;DBL5929
15/09/2010;23;21594;DPE6609
16/09/2010;19;16994;DBL5966
16/09/2010;20;15262;DBL5478
16/09/2010;20;14951;EJV5922
16/09/2010;20;14737;DKR3745
16/09/2010;20;14737;DBL5955
16/09/2010;20;14737;EJV5070
16/09/2010;20;14737;DBL6040
16/09/2010;21;14174;DBL5478
16/09/2010;21;14037;DBL6248
16/09/2010;21;13613;DBL5938
16/09/2010;21;13536;DBL6349
16/09/2010;21;13536;EQU0844
16/09/2010;24;24582;DBL6349
16/09/2010;25;27666;DBL5966
16/09/2010;24;27666;DBL5928
16/09/2010;24;27666;EQU0220
16/09/2010;24;27666;EFO4823
16/09/2010;24;27375;EJV5348
16/09/2010;24;27199;DPE6609
16/09/2010;23;27199;DPE6600
16/09/2010;23;27199;DBL6081
16/09/2010;23;27199;DBL5418
16/09/2010;22;27199;EQU0500
17/09/2010;19;23930;EQU0844
17/09/2010;19;23516;EJV4555
17/09/2010;20;22843;DBL6280
17/09/2010;20;22701;EJV5348
17/09/2010;20;22311;EQU0220
17/09/2010;20;22187;EJV5933
17/09/2010;22;21217;DBL6349
17/09/2010;23;20954;EJV4555
20/09/2010;16;15653;DKR3745
20/09/2010;16;15653;DPE6609
20/09/2010;16;15653;EQU0231
20/09/2010;16;15653;DBL6282
20/09/2010;17;15653;DBL6040
20/09/2010;17;15653;EJV4998
20/09/2010;17;15653;EQU0220
20/09/2010;17;15653;DBL6040
20/09/2010;17;15653;DBL5955
20/09/2010;17;15653;EFO4823
20/09/2010;18;15653;EJV5070
20/09/2010;18;15653;EJV5070
20/09/2010;18;15668;DBL5478
20/09/2010;18;15668;EJV5933
20/09/2010;18;15119;DPE6600
20/09/2010;18;14997;DBL5966
20/09/2010;18;14951;EZX9600
20/09/2010;18;14951;EQU0231
20/09/2010;19;14951;EJV5922
20/09/2010;19;14646;EJV4567
21/09/2010;17;13278;DPE6599
21/09/2010;18;13278;EJV5933
21/09/2010;18;14007;DBL6349
21/09/2010;20;27891;DBL6081
21/09/2010;20;27913;EJV5911
21/09/2010;20;27913;DPE6350
21/09/2010;20;27925;EJV4558
21/09/2010;20;27925;EJV5070
22/09/2010;18;20674;DBL5504
22/09/2010;18;20674;EQU0231
22/09/2010;19;20320;DBL5478
22/09/2010;19;20320;EJV5922
22/09/2010;19;20320;EJV4558
22/09/2010;20;20320;DBL5966
22/09/2010;20;20320;DKR3745
22/09/2010;20;20320;EFO4823
22/09/2010;20;20335;DBL5955
22/09/2010;21;19845;EJV4998
22/09/2010;21;19681;DBL6349
22/09/2010;21;19471;EJV5348
22/09/2010;21;18781;EJV4558
22/09/2010;21;18781;DPE6599
22/09/2010;21;18781;EJV5348
22/09/2010;21;18630;EJV5911
22/09/2010;21;18555;DBL6282
22/09/2010;22;18223;DBL6081
22/09/2010;22;17890;EJV5600
22/09/2010;22;17480;DPE6609
22/09/2010;22;17252;EFO4823
22/09/2010;22;16979;EJV4555
22/09/2010;22;16848;EQU0231
22/09/2010;22;16848;EQU0230
23/09/2010;21;13946;DPE6700
23/09/2010;21;13551;DPE6700
23/09/2010;21;13567;DBL6290
23/09/2010;21;13567;DBL6048
23/09/2010;21;13567;EJV5933
23/09/2010;22;13567;DPE6600
23/09/2010;22;13521;DBL6248
23/09/2010;22;12990;DBL5966
23/09/2010;24;22800;DPE6599
23/09/2010;24;27211;EJV4433
23/09/2010;24;27211;DBL5928
23/09/2010;24;27211;DBL6048
23/09/2010;25;26863;COA0541
23/09/2010;25;26863;EFO4823
23/09/2010;25;26360;DPE6350
23/09/2010;25;26360;DBL5955
23/09/2010;25;26360;EJV4555
23/09/2010;25;26360;DPE6599
23/09/2010;25;25944;DBL5418
24/09/2010;22;21436;DPE6606
24/09/2010;22;21436;EJV5600
24/09/2010;22;21436;EJV5070
24/09/2010;22;21027;DBL6349
24/09/2010;22;20850;CVP6990
24/09/2010;22;20850;DBL6248
24/09/2010;22;20850;EJV5070
24/09/2010;22;20850;DBL5478
24/09/2010;22;20850;DBL6248
24/09/2010;22;20722;DBL6298
24/09/2010;23;19936;EJV5600
24/09/2010;23;19889;EJV5338
24/09/2010;23;19160;EQU0500
24/09/2010;23;18555;EJV5338
24/09/2010;23;18555;CVP6990
24/09/2010;23;18555;DPE6609
24/09/2010;23;18555;DBL6349
24/09/2010;23;17830;EJV5070
24/09/2010;23;17252;DBL6248
24/09/2010;23;17252;DBL5418
24/09/2010;23;17055;CVP6990
27/09/2010;18;19257;EJV5338
27/09/2010;18;19257;DPE6599
27/09/2010;18;19052;DPE6600
27/09/2010;18;19037;DPE6599
27/09/2010;18;19037;DPE6350
27/09/2010;19;19037;EJV5338
27/09/2010;19;19037;EQU0220
27/09/2010;19;18426;DBL5938
27/09/2010;19;18132;DBL6048
27/09/2010;19;18132;DBL5955
27/09/2010;19;17936;EJV4400
27/09/2010;19;17936;DPE6600
27/09/2010;19;17936;COA0541
27/09/2010;19;17936;DBL6048
27/09/2010;19;17936;DBL5478
27/09/2010;19;17951;EJV5348
27/09/2010;19;17951;DBL5504
27/09/2010;19;17951;DPE6600
27/09/2010;19;17389;DBL5928
28/09/2010;19;16994;EJV5348
28/09/2010;19;16736;EJV4555
28/09/2010;19;16568;DBL5929
28/09/2010;19;16232;DBL6290
28/09/2010;19;16232;EQU0220
28/09/2010;19;16232;EJV5338
28/09/2010;19;15943;DPE6599
28/09/2010;19;15866;DPE6609
28/09/2010;19;15866;DBL6280
28/09/2010;19;15638;COA0541
28/09/2010;19;15485;DBL6081
28/09/2010;19;15424;DBL5418
28/09/2010;19;14860;EFO4823
28/09/2010;19;14860;EQU0230
28/09/2010;19;13992;EJV5911
29/09/2010;19;7721;EJV4567
29/09/2010;19;7374;EJV5933
29/09/2010;19;7333;EJV5338
29/09/2010;19;7333;DBL6040
29/09/2010;19;7333;CVP6990
29/09/2010;19;7045;DBL5928
29/09/2010;21;11906;DPE6700
29/09/2010;22;21942;DBL6258
29/09/2010;22;21957;EJV5911
29/09/2010;22;21562;DBL5938
29/09/2010;22;21562;DBL6048
29/09/2010;22;21290;EJV5933
29/09/2010;22;21290;EJV4433
29/09/2010;22;20910;DBL6258
29/09/2010;22;20910;DBL5938
29/09/2010;22;20802;EFO4823
29/09/2010;22;20556;DPE6350
29/09/2010;22;20556;EQU0500
29/09/2010;22;20231;EZX9600
29/09/2010;22;19112;EJV4567
29/09/2010;22;18026;DPE6606
29/09/2010;22;17906;DBL6248
29/09/2010;22;16964;DBL6248
29/09/2010;22;16122;EJV5911
29/09/2010;22;16122;DBL5478
29/09/2010;22;16122;EZX9600
29/09/2010;22;16122;EJV4567
30/09/2010;22;27740;DBL6040
30/09/2010;22;27740;DBL5928
30/09/2010;22;27752;EQU0844
30/09/2010;22;27352;EJV4567
30/09/2010;22;27352;DPE6609
30/09/2010;22;27352;EJV5338
30/09/2010;22;27071;DBL5928
30/09/2010;23;26802;DBL6349
30/09/2010;23;26185;EJV5070
01/10/2010;21;24469;DBL6248
01/10/2010;21;24204;DBL6282
01/10/2010;21;24204;DBL5938
01/10/2010;21;24204;DBL6258
01/10/2010;21;24204;EJV5338
01/10/2010;21;24204;EFO4823
01/10/2010;21;23848;EQU0230
01/10/2010;21;23699;DBL6282
01/10/2010;21;23699;EQU0844
01/10/2010;21;23699;EJV5933
01/10/2010;21;23699;DBL6258
01/10/2010;21;23699;DBL5955
01/10/2010;21;23363;EJV5348
01/10/2010;21;23194;EJV4433
01/10/2010;21;23194;EQU0230
01/10/2010;21;23194;EJV5600
01/10/2010;21;23194;DBL5418
01/10/2010;21;23194;EZX9600
01/10/2010;22;22899;DBL6282
04/10/2010;16;10833;DBL5955
04/10/2010;16;10376;EQU0230
04/10/2010;16;9965;DBL6048
04/10/2010;17;9860;DBL6248
04/10/2010;17;9514;EJV5911
04/10/2010;17;9456;EJV5338
04/10/2010;17;9456;DPE6350
04/10/2010;17;8952;EQU0231
04/10/2010;17;8952;DBL5418
04/10/2010;17;8952;EQU0231
04/10/2010;17;8952;DKR3745
04/10/2010;17;8952;DBL6081
04/10/2010;18;8909;DBL6040
04/10/2010;18;8923;EJV5933
04/10/2010;18;8923;DBL6290
04/10/2010;18;8494;DBL6280
04/10/2010;18;8363;EFO4823
04/10/2010;18;7874;EJV4558
04/10/2010;18;7721;EJV4998
04/10/2010;18;7559;EZX9600
04/10/2010;18;7223;DPE6606
04/10/2010;18;6692;EJV5922
05/10/2010;18;5158;DKR3745
05/10/2010;18;4931;EQU0220
05/10/2010;18;4931;DBL6258
05/10/2010;18;4931;EQU0844
05/10/2010;18;4931;DBL6280
05/10/2010;18;4943;COA0541
05/10/2010;18;4918;EZX9600
05/10/2010;18;4546;EJV5338
05/10/2010;18;4546;DBL6258
05/10/2010;18;4546;DPE6600
05/10/2010;20;6234;EQU0220
05/10/2010;22;19160;EJV5348
05/10/2010;22;19143;EJV5070
05/10/2010;22;19143;DPE6600
05/10/2010;22;18887;EJV4555
05/10/2010;22;18661;DBL5928
05/10/2010;22;18661;EQU0844
05/10/2010;22;18661;EJV4555
05/10/2010;23;18661;DBL6349
06/10/2010;19;14404;EJV4555
06/10/2010;19;14083;DBL5955
06/10/2010;20;13399;DBL6258
06/10/2010;19;13338;DPE6599
06/10/2010;20;13338;EJV4555
06/10/2010;20;13157;EQU0220
06/10/2010;21;18393;DBL6048
06/10/2010;22;27969;DBL5955
06/10/2010;22;27958;EQU0230
06/10/2010;22;27958;EJV4998
06/10/2010;22;27958;EJV4558
06/10/2010;22;27958;DBL5418
06/10/2010;22;27958;EJV4555
06/10/2010;22;27857;DBL6282
06/10/2010;22;27857;DBL6048
07/10/2010;21;24135;DBL6349
07/10/2010;21;23998;DBL6258
07/10/2010;21;23998;EJV4998
07/10/2010;22;23998;EJV4558
07/10/2010;22;23307;DBL5478
07/10/2010;21;22115;EJV4567
08/10/2010;19;20216;DKR3745
08/10/2010;19;20216;EQU0231
08/10/2010;19;20216;EJV4555
08/10/2010;19;19936;EQU0844
08/10/2010;19;19741;EJV5600
08/10/2010;19;19576;EQU0220
08/10/2010;19;19576;DBL6248
08/10/2010;20;19290;EJV5348
08/10/2010;20;18872;DBL5504
08/10/2010;20;18555;DPE6609
08/10/2010;20;28258;DBL6280
08/10/2010;20;28340;DPE6350
08/10/2010;20;28340;DBL6298
08/10/2010;20;27789;EQU0231
08/10/2010;21;27789;EJV4400
08/10/2010;21;27789;EFO4823
08/10/2010;21;27789;DBL5938
08/10/2010;21;27789;DBL6280
08/10/2010;21;27789;DPE6600
08/10/2010;21;27789;EJV5922
08/10/2010;21;27789;DBL6290
08/10/2010;21;27789;EJV4400
08/10/2010;21;27789;DBL6280
08/10/2010;21;27727;DPE6600
08/10/2010;21;27187;EQU0844
08/10/2010;21;27187;DPE6350
11/10/2010;15;15230;DKR3745
11/10/2010;15;15230;DPE6599
11/10/2010;15;15230;DBL6280
11/10/2010;15;15230;EJV4555
11/10/2010;15;15230;EJV5070
11/10/2010;15;15230;DKR3745
11/10/2010;15;15230;DPE6609
11/10/2010;15;14905;DKR3745
11/10/2010;16;14905;EQU0230
11/10/2010;16;14921;EJV4555
11/10/2010;16;14921;DBL6298
11/10/2010;16;14921;DBL6290
11/10/2010;17;19606;DBL5966
11/10/2010;17;29649;DPE6609
11/10/2010;17;30067;COA0541
13/10/2010;15;23930;DBL5938
13/10/2010;15;23930;DPE6700
13/10/2010;15;23930;DBL5928
13/10/2010;15;23930;EJV4555
13/10/2010;15;23699;EQU0500
13/10/2010;17;22416;DBL5955
13/10/2010;17;22416;DBL6040
14/10/2010;16;19531;DKR3745
14/10/2010;16;19367;CVP6990
14/10/2010;16;19112;EJV4567
14/10/2010;17;19082;DPE6606
14/10/2010;17;19082;DBL6282
14/10/2010;17;19082;DPE6606
14/10/2010;17;19082;DPE6599
14/10/2010;17;18977;CVP6990
14/10/2010;17;18691;DBL5929
14/10/2010;17;17830;DBL5418
14/10/2010;18;17116;EJV5922
14/10/2010;18;17116;DBL6048
14/10/2010;18;16705;EJV5338
14/10/2010;18;16705;DBL5929
14/10/2010;18;16705;DBL5966
14/10/2010;18;16705;CVP6990
14/10/2010;18;26778;DPE6350
14/10/2010;18;29559;DKR3745
14/10/2010;19;29541;EJV5338
14/10/2010;19;28894;DPE6606
14/10/2010;19;28639;EJV4998
14/10/2010;19;27925;DBL6349
14/10/2010;19;27857;DKR3745
14/10/2010;19;27537;DPE6600
15/10/2010;19;26272;DBL6248
15/10/2010;19;26272;DBL6048
15/10/2010;19;26235;DBL6040
15/10/2010;19;25892;DBL6040
15/10/2010;20;24135;DBL6282
18/10/2010;20;9254;EJV5600
18/10/2010;20;8982;DPE6700
18/10/2010;20;8348;EZX9600
18/10/2010;20;8226;EJV4400
18/10/2010;20;7846;EJV5338
18/10/2010;20;7846;EJV4558
18/10/2010;20;7846;EJV5922
18/10/2010;20;7846;EJV5933
18/10/2010;20;7846;DBL5955
18/10/2010;21;7763;DBL6282
18/10/2010;21;7763;EJV5338
18/10/2010;21;7763;DBL5504
18/10/2010;21;7763;EJV5338
18/10/2010;21;7763;DBL5938
18/10/2010;21;7763;EQU0220
18/10/2010;21;7763;DBL6290
18/10/2010;21;12628;EQU0844
19/10/2010;17;21726;EQU0230
19/10/2010;17;21726;EJV5911
19/10/2010;17;21726;EQU0220
19/10/2010;18;21726;EFO4823
19/10/2010;18;21726;EQU0844
19/10/2010;18;21726;EJV5600
19/10/2010;18;21726;EQU0500
19/10/2010;18;21726;DPE6606
19/10/2010;18;21173;EJV4998
19/10/2010;18;21188;DPE6350
19/10/2010;19;20659;EQU0500
19/10/2010;19;20659;DPE6350
19/10/2010;19;20659;DBL6040
19/10/2010;19;20379;DBL6349
19/10/2010;19;20379;DBL6298
19/10/2010;19;20379;DPE6350
19/10/2010;20;20394;DKR3745
19/10/2010;20;20394;DPE6609
19/10/2010;20;20394;DBL5955
19/10/2010;20;20394;DBL6248
19/10/2010;20;20364;EZX9600
19/10/2010;20;19486;EQU0231
19/10/2010;20;19112;EJV5338
19/10/2010;20;19112;EQU0220
19/10/2010;21;18646;DBL5955
19/10/2010;21;18600;DBL5478
20/10/2010;16;15821;EQU0500
20/10/2010;17;14982;DBL6048
20/10/2010;17;14982;DBL6290
20/10/2010;17;14982;DBL6258
20/10/2010;17;14982;EJV4433
20/10/2010;17;14982;DBL5418
20/10/2010;17;14753;EZX9600
20/10/2010;17;14631;CVP6990
21/10/2010;18;22086;EZX9600
21/10/2010;18;22086;EZX9600
21/10/2010;18;21885;DPE6600
21/10/2010;18;21856;COA0541
21/10/2010;18;21856;DBL6081
21/10/2010;21;20033;EQU0231
21/10/2010;22;20049;DBL5928
22/10/2010;19;16675;DBL5504
22/10/2010;20;15897;EJV5070
22/10/2010;19;15897;DBL6081
22/10/2010;20;15485;DBL6048
22/10/2010;20;15485;DKR3745
22/10/2010;20;15165;DBL6248
22/10/2010;20;15165;EZX9600
22/10/2010;20;14890;EJV5933
22/10/2010;20;14890;DBL6081
22/10/2010;21;14387;DPE6609
22/10/2010;21;14387;DPE6606
22/10/2010;21;14387;DPE6700
22/10/2010;21;13992;DPE6599
22/10/2010;22;13187;DBL5966
22/10/2010;22;12387;DKR3745
22/10/2010;22;12140;DPE6600
22/10/2010;22;11846;EJV5933
22/10/2010;22;11846;EFO4823
22/10/2010;22;11846;DPE6700
22/10/2010;22;11861;DPE6609
22/10/2010;23;11861;EJV4400
22/10/2010;23;11861;COA0541
22/10/2010;24;23049;EJV5911
22/10/2010;24;23848;EJV5070
27/10/2010;18;17420;DPE6700
27/10/2010;18;17420;COA0541
27/10/2010;18;17420;EJV4433
27/10/2010;18;17420;DBL5966
27/10/2010;19;17025;EZX9600
27/10/2010;19;17025;DBL6048
27/10/2010;19;17025;EJV5922
27/10/2010;19;16898;DBL6280
27/10/2010;19;16492;DPE6350
27/10/2010;20;16072;EJV4558
27/10/2010;20;16072;EFO4823
27/10/2010;20;15745;DBL6081
27/10/2010;20;15516;EJV5600
27/10/2010;21;15262;EJV5348
27/10/2010;21;15262;DBL6048
28/10/2010;18;9733;EQU0220
28/10/2010;21;22744;EJV5348
28/10/2010;21;22744;EQU0230
28/10/2010;21;22744;DBL5929
28/10/2010;21;22744;DBL6349
28/10/2010;22;22530;DBL6282
28/10/2010;22;22530;EJV5070
28/10/2010;22;22530;DPE6599
28/10/2010;22;22545;DBL6040
28/10/2010;22;22545;EFO4823
28/10/2010;22;22545;EJV4400
29/10/2010;22;17420;DBL5928
29/10/2010;22;17420;DBL6280
29/10/2010;22;16816;EQU0220
29/10/2010;22;16816;EJV5338
29/10/2010;22;15851;EQU0230
29/10/2010;22;15745;EJV4558
29/10/2010;23;15760;DBL6290
29/10/2010;23;15760;DBL6298
29/10/2010;23;15760;DPE6350
29/10/2010;23;15760;DBL5929
30/10/2010;23;18041;DBL5928
01/11/2010;21;16232;EJV4555
01/11/2010;21;16232;DBL5928
01/11/2010;21;16006;DBL6048
01/11/2010;21;16006;DBL5938
01/11/2010;21;16006;EJV5070
01/11/2010;21;16006;COA0541
01/11/2010;21;16006;DBL5955
01/11/2010;22;16006;EJV5600
01/11/2010;22;16006;EQU0500
01/11/2010;22;16006;EQU0220
01/11/2010;22;16006;CVP6990
01/11/2010;22;16006;DBL6258
01/11/2010;22;16006;EQU0230
01/11/2010;22;16006;EJV5911
01/11/2010;23;16006;EQU0231
01/11/2010;23;15821;EJV4555
01/11/2010;23;15213;DBL5938
01/11/2010;23;14982;EQU0231
01/11/2010;23;14982;EJV5348
01/11/2010;23;14982;DPE6700
01/11/2010;23;14631;EQU0844
01/11/2010;23;14519;DBL5955
01/11/2010;23;14519;DBL5418
02/11/2010;20;13663;EQU0844
02/11/2010;20;13663;EQU0844
03/11/2010;20;11966;EQU0230
03/11/2010;20;11532;EJV5338
03/11/2010;20;11502;EJV4555
03/11/2010;20;11502;EQU0220
03/11/2010;20;11502;DBL6248
03/11/2010;20;11502;EJV5600
03/11/2010;21;11457;EQU0231
03/11/2010;22;14753;EJV4555
03/11/2010;24;22958;EJV5922
03/11/2010;24;22958;EQU0844
03/11/2010;24;22958;EJV4400
03/11/2010;24;22958;DBL5938
03/11/2010;24;22545;EJV4998
03/11/2010;24;22545;CVP6990
03/11/2010;24;22545;DBL6258
03/11/2010;24;22545;EJV4558
03/11/2010;24;22559;EJV4998
03/11/2010;24;22358;DBL5418
03/11/2010;24;21957;CVP6990
03/11/2010;24;21515;EJV5600
03/11/2010;24;21515;DPE6609
03/11/2010;24;21515;EQU0500
03/11/2010;24;21515;EJV5338
03/11/2010;24;21012;DPE6350
04/11/2010;21;19726;DBL5478
04/11/2010;21;19741;CVP6990
04/11/2010;21;19741;EQU0231
04/11/2010;21;19741;EJV4567
04/11/2010;22;18947;DBL6282
04/11/2010;22;18826;DBL5504
04/11/2010;23;18192;EQU0500
04/11/2010;23;18102;EQU0844
04/11/2010;23;18102;DBL6258
04/11/2010;23;17830;EJV5922
04/11/2010;23;17389;EJV4433
04/11/2010;23;17222;EJV5600
04/11/2010;24;16675;EJV4555
04/11/2010;24;16675;EQU0230
04/11/2010;24;15927;DBL6081
04/11/2010;24;15866;DPE6350
05/11/2010;23;12477;DBL5478
05/11/2010;23;12417;DBL6040
05/11/2010;23;12221;DBL6290
05/11/2010;23;12221;EJV5338
05/11/2010;24;12221;EQU0500
05/11/2010;25;11265;DBL6258
06/11/2010;22;21813;EZX9600
08/11/2010;20;12568;EJV4433
08/11/2010;20;12568;EFO4823
08/11/2010;20;12372;DPE6599
08/11/2010;21;11816;DBL5955
08/11/2010;21;11816;EJV4558
09/11/2010;23;10952;DBL6258
09/11/2010;23;10715;DBL6298
09/11/2010;23;10654;EJV5338
09/11/2010;25;17622;DBL5418
09/11/2010;25;25612;CVP6990
09/11/2010;25;25599;DKR3745
09/11/2010;25;25612;CVP6990
09/11/2010;25;25352;EJV5922
09/11/2010;26;25352;DBL5504
09/11/2010;26;25106;DBL5504
09/11/2010;26;24582;DPE6606
10/11/2010;22;20112;DBL5478
10/11/2010;22;20097;EQU0500
10/11/2010;22;20097;DBL5966
10/11/2010;22;19741;DBL5966
10/11/2010;22;19160;EJV4558
10/11/2010;22;19160;DBL6040
10/11/2010;22;19160;DPE6600
10/11/2010;23;18283;EQU0230
10/11/2010;23;17359;EJV4567
10/11/2010;23;17025;DBL6298
10/11/2010;24;16705;EJV5070
10/11/2010;24;16477;DBL6040
10/11/2010;24;16248;EQU0844
10/11/2010;24;16248;EJV5933
